,Year_Month,"FTR Truck Loadings (000s, SA)_freight_m_trucking","FTR Active Truck Utilization (%, SA)_freight_m_trucking","Reefer Trailer Loadings (000s, SA)_freight_m_trucking","Tank Trailer Loadings (000s, SA)_freight_m_trucking","Chemicals & Allied Products (000s, SA)_freight_m_trucking",Spot TL Rates (w/o FSC)_rates_m_trucking,Total LTL (w/o FSC)_rates_m_trucking,Total LTL (w/ FSC)_rates_m_trucking,Contract TL Tank Rates (w/o FSC)_rates_m_trucking,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","New Truck Lead Time (N.A. Backlog/Build Ratio, months)_indicators_m_trucking",B50001_indicators_m_trucking,GMFN_indicators_m_trucking,G325_indicators_m_trucking,G332_indicators_m_trucking,ISM_indicators_m_trucking,PORTEU_indicators_m_trucking,CASS_indicators_m_trucking,MANEMP_indicators_m_trucking,USTRADE_indicators_m_trucking,LEI_indicators_m_trucking,SPREAD_indicators_m_trucking,ISRATIO_indicators_m_trucking,NDCGO_indicators_m_trucking,CF3M_indicators_m_trucking,PUBCON_indicators_m_trucking,D/GAL_indicators_m_trucking,D/STOCK_indicators_m_trucking,Change in Payroll Employment (000's)_driver_indicators_m_trucking,Change in Truck Emp. (000's)_driver_indicators_m_trucking,LABORINDEX_driver_indicators_m_trucking,"Total Class 8, North America_OEM Net Orders_indicators_m_trucking_trailer","Total Class 8, North America_OEM Net Orders_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_OEM Net Orders_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer","Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Class 8 Truck Utilization (%, SA)_freight_m_trucking_trailer",BUILD FOR_Total_Trailer,BUILD FOR_Flatbed,BUILD FOR_Liquid_Tank,BUILD FOR_Dry_Tank,BUILD FOR_Dump,BUILD FOR_Lowbed,BUILD FOR_All_Other,Change in Distillate Fuel Inventories_x,Intermodal Revenue Movements (IANA-ETSO)_Total_x,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,U.S. Origin Intermodal Volumes_International_x,Canada Origin Intermodal Volumes_Domestic_x,"N.A. Port Activity, Total TEUs_Exports_x","West Coast Port Activity, Total TEUs_Exports_x","Gulf Coast Port Activity, Total TEUs_Exports_x","Western Canadian Port Activity, Total TEUs_Exports_x",Stationary_Sum_of_Sales
32,2010-09,50968.116495131326,93.57003117394876,3968.0960688397367,6462.1007495449485,2677.374728940784,91.51379034251266,82.88508557457213,97.99930506075516,87.03165931917962,12347.0,3.619483998308192,95.3637,100.1661,101.5397,93.7573,56.3,1769398.0,1.116,11563.0,14478.0,0.6,3.0,1.28,59882.0,-0.0699999999999999,316474.0,2.946,166708.0,-65.0,3.0,125.43925540750112,15761.0,21.24778829140704,91.90308048216242,12179.0,17.32010403622002,22.920872022607995,11908.0,10.300111152278623,-0.1591060460297444,-2.903922274199356,16.03764140554611,76.5843997562462,8208.0,2.5871766029246235,-3.898840885142252,16.206482593037208,12.780068112564981,-2.346294449983388,-15.512234394318414,249.0,2002.0,6232.0,1120.0,-0.2957149738515796,3.3714926009210666,-0.0506494984339522,33.9458953824765,2670.5896271927754,-0.6633152730272984,21.16991971676918,81.02171166661627,11457.0,750.0,426.0,100.0,370.0,194.0,1700.0,-3733.0,1218293.0,5.493931045346495,530128.0,44422.0,1074577.36,425060.44,102005.6,84252.0,77258.80000000016
33,2010-10,51747.215295832284,94.96499475051607,4020.853531053329,6284.712754376225,2630.106642519287,92.92672964743895,84.44376528117358,99.97637267367779,89.66954578561315,16454.0,3.867665418227217,95.1109,99.8979,100.2641,93.7104,57.7,1768529.5,1.058,11562.0,14511.0,0.4,3.0,1.27,57529.0,-0.1666666666666666,307128.0,3.052,161568.0,268.0,5.0,125.15397693164148,11396.0,-27.694943214263052,26.15963688697001,13488.0,10.748008867723136,50.33437360677664,12439.0,4.459187101108508,-3.027832338880032,-3.4037212049616072,-8.187386765593995,57.19350073855243,6238.0,-24.0009746588694,-8.600732600732597,-12.110616656071205,10.445376472937884,-16.825483256193852,-26.854816987400106,133.0,1244.0,5346.0,1519.0,0.8342239525495954,6.047823912147287,3.2587677618694197,36.410916532228775,2771.5094547869594,3.778934305989457,8.741405178032322,81.63471819150092,11028.0,850.0,571.0,130.0,390.0,235.0,1842.0,-5140.0,1217276.0,5.535773887628291,511642.0,45346.0,1214512.27,478541.87,98194.34,98956.0,182614.42999999996
34,2010-11,51507.534217513734,94.99235271743851,4005.762271719705,6312.652582712228,2695.208719121896,94.34976335967136,85.08557457212713,101.15456443418964,85.24565010957866,23383.0,4.220286687664717,95.1383,99.7362,100.9675,94.5502,57.6,1674320.5,1.088,11585.0,14486.0,1.1,3.0,1.27,60725.0,-0.1833333333333333,301529.0,3.14,161942.0,125.0,6.0,125.24106230813574,12234.0,7.35345735345736,15.830335163794727,13532.0,0.326215895610904,43.77390565235868,11920.0,-4.172361122276714,-1.077734464572344,-5.263157894736848,8.72016538244691,47.5765306122449,7571.0,21.3690285347868,5.181994998610717,-9.086799276672696,9.866695804195814,1.1292962356792111,-23.149155809831786,176.0,972.0,5303.0,1725.0,0.5397429088688233,5.371321027162423,0.7610555683042364,37.68038811109828,2792.3519877186122,0.7520282095972108,9.18180592484257,81.88533630127604,10251.0,800.0,550.0,135.0,380.0,225.0,1740.0,374.0,1149031.0,7.866880895095386,475933.0,42532.0,1176692.83,486683.81,94752.97,93501.0,369498.6299999998
35,2010-12,51118.28947073777,95.91253893334093,4011.045579943352,6308.750490320752,2722.1172818654213,91.5221065396451,86.09413202933986,102.98042290286146,84.58340874072489,21865.0,6.037446613788895,96.0599,100.1421,101.6593,94.7952,57.5,1570296.7,1.0490000000000002,11595.0,14474.0,1.0,2.98,1.27,61945.0,-0.0866666666666666,292968.0,3.2430000000000003,164452.0,72.0,2.0,125.38563347421305,15055.0,23.058688899787484,40.54331590739358,13608.0,0.5616316878510164,31.035146846413088,12688.0,6.442953020134222,3.5852263946839713,-3.327925004506937,-0.976663785652554,48.88888888888889,8940.0,18.082155593712844,12.82180716809691,7.677772252610638,17.061303924748632,7.347467227706739,-14.016268593836081,184.0,1154.0,5770.0,1467.0,0.0181382532433049,4.682424536462992,-1.203376496696551,33.955207829738576,2800.0232072584786,0.2747225125488084,8.664536036655067,82.07373020316399,10083.0,825.0,540.0,125.0,353.0,221.0,1686.0,2510.0,1130725.0,9.037122553901428,481097.0,39794.0,1157601.45,480389.45,99839.68,98515.0,-508835.12999999995
36,2011-01,50926.803679627374,94.96503460615331,3986.872518481214,6254.714053900518,2701.285206874833,89.74105316702355,87.10268948655258,105.42172409178127,83.67474152447475,22692.0,5.757231338994956,95.9364,99.8526,101.4231,94.7453,59.3,1562287.0,1.01,11621.0,14537.0,0.1,2.99,1.25,60825.0,-0.02,293706.0,3.388,162205.0,19.0,0.0,125.02061269717086,18803.0,24.89538359349053,-14.149392749520596,16380.0,20.37037037037037,24.790492152978807,12602.0,-0.6778058007566257,10.603461136804416,1.7045064819260602,-3.744435716156058,47.47258625300882,9612.0,7.516778523489933,-2.8010921225604224,6.8532372771774375,-0.1639627200552329,4.816824966078691,-10.587403144391217,194.0,1057.0,5643.0,2396.0,1.5286003373802926,9.099463586749136,-0.48807782062249,29.771464173215808,2848.6243596023987,1.735741054500206,12.733222351087134,83.36116147752793,15108.0,800.0,450.0,140.0,450.0,239.0,1495.47,-2247.0,1086338.0,7.530901058944196,483617.0,40280.0,1116540.260000001,451492.27,96589.03000000004,77530.0,60917.060000000085
37,2011-02,50909.11476116042,94.54829727215711,3993.543463274624,6248.526779804307,2716.336549802993,98.89066344296404,85.91075794621027,104.728192766019,82.17065681751873,19243.0,6.539450029962048,95.5154,99.4734,101.093,94.7196,59.9,1412713.8,1.036,11654.0,14558.0,0.8,3.0,1.26,59167.0,-0.0766666666666666,288693.0,3.584,153823.0,212.0,11.0,124.67513848726792,26031.0,38.440674360474404,148.95753634276969,15473.0,-5.53724053724054,50.04848719937935,13012.0,3.2534518330423765,-5.658404990726695,-3.1937716262975813,-7.045701849836783,49.170547147846314,8036.0,-16.396171452351226,0.2620087336244525,-10.433053850808193,2.3811876296808703,-2.970154620640053,-14.314746602311699,226.0,1021.0,5344.0,1471.0,-0.4631767660314256,7.48945534991612,0.5151124495063497,27.08087046639307,2863.575269971545,0.5248466797227458,9.001378059327303,83.38517655702444,17598.0,825.0,460.0,155.0,505.0,245.0,1540.5,-8382.0,1053731.0,5.976941013867421,443947.0,42871.0,1091139.060000003,434629.25,85343.17000000001,82410.0,-83339.90999999992
38,2011-03,51425.95003147698,95.48758956723779,3980.0650212649016,6334.881440803093,2759.238774615166,105.6658947920597,84.99388753056235,104.26658689512621,82.74511218264587,23182.0,5.196176021288129,96.4643,100.1389,102.3562,95.4552,59.2,1452329.0,1.108,11675.0,14589.0,0.7,3.02,1.24,62155.0,0.0233333333333333,290393.0,3.905,148542.0,235.0,6.0,124.61022220480992,26832.0,3.077100380315767,131.78991015894957,14995.0,-3.089252245847607,19.083545108005072,15404.0,18.383031048263128,-4.267791400078637,-1.1733884358510749,-1.6388645010242953,46.76855895196506,7887.0,-1.8541562966650105,-2.1342598337262717,27.108666280640787,0.5189651224910329,-5.114141713608066,-13.657516692520401,224.0,1484.0,4837.0,1148.0,-0.7557044861285722,9.177394620095193,2.2484192105988177,29.93644829002884,2897.4278369760145,1.1821783544319509,12.253529884716349,84.19292463235219,18821.0,1000.0,478.0,171.0,550.0,255.0,1619.5,-5281.0,1193039.0,9.62181931050359,480347.0,49907.0,1292053.4200000027,509811.36,123810.22,88312.0,186276.92000000027
39,2011-04,50907.37622535313,93.27316395540376,3978.0856755460773,6550.449965186588,2764.345360766475,109.12350030795305,87.37775061124692,107.94608263594351,82.68066495369754,32809.0,6.800910187520563,96.1187,100.0471,101.7474,96.1217,59.4,1573796.5,1.113,11704.0,14646.0,-0.3,3.03,1.25,61512.0,-0.16,284917.0,4.064,142852.0,314.0,6.0,124.6998776576633,27235.0,1.5019379844961156,327.4168236032644,14131.0,-5.761920640213402,32.885085574572116,11743.0,-23.76655414178136,5.05544561848934,-1.6567054629338385,49.836358226718225,102.60158240579322,9880.0,25.269430708761238,22.126081582200246,-24.113582871460018,1.844304055431012,7.010623340103117,-13.308020882771707,253.0,837.0,5225.0,1400.0,-0.3745935028205971,5.6199788213766375,-2.9765178165394484,5.828343740498919,2738.100912984835,-5.498909134436492,12.128145796734893,83.21905971415458,18172.0,1075.0,490.0,200.0,560.0,275.0,1659.0,-5690.0,1165896.0,6.337517134915851,482620.0,48331.0,1227227.8700000038,481567.04,106715.05999999998,96932.0,-180619.53000000035
40,2011-05,51368.29422578472,93.48568059270984,3961.933088341496,6528.284749041226,2709.8048316987165,108.95249814864168,87.65281173594131,108.65606839023194,84.84256050763108,18002.0,6.019024460020026,96.3377,99.5734,100.5645,97.0392,53.9,1664945.7,1.111,11713.0,14646.0,0.8,3.07,1.27,63953.0,-0.13,282865.0,4.047,144679.0,101.0,3.0,124.63971689064527,23978.0,-11.958876445749954,210.2341829473412,14874.0,5.257943528412712,34.66727025803531,12548.0,6.855147747594304,3.699754771297581,-2.270900321543412,16.48133439237489,97.81924460431655,10560.0,6.882591093117418,72.69010629599343,11.535767883941972,26.509305492510205,6.022117595532683,-9.577911971611774,341.0,1005.0,5708.0,1359.0,-0.034734004863568,5.073589149659541,0.2799985294910101,7.952901449523431,2727.7258389550448,-0.3789149618477649,11.581182147326686,82.85386752287306,18253.0,1200.0,500.0,210.0,565.0,295.0,1738.0,1827.0,1182665.0,5.530441566537448,495740.0,47186.0,1211905.930000002,479397.83,103806.56,98149.0,-30251.219999999772
41,2011-06,51543.5676622841,93.75515945197884,3975.883348041744,6555.4039910373585,2725.2637564939405,110.23972148964904,88.38630806845967,109.73296801976637,82.69785103392377,17038.0,5.9252605271844185,96.6154,99.6087,100.8565,97.8517,56.2,1635494.6,1.165,11727.0,14682.0,0.3,3.08,1.27,63572.0,-0.2566666666666666,284369.0,3.933,143658.0,236.0,5.0,124.46138506164681,28781.0,20.03086162315455,154.27157876137468,19798.0,33.10474653758235,64.69511687879543,16723.0,33.27223461906279,6.857906641990532,5.630653521699357,6.949653369701103,93.89100649016173,13055.0,23.626893939393945,33.10562805872757,32.92967348403302,13.070349458263395,8.4340252676512,3.7550643960604817,427.0,1434.0,3324.0,1577.0,1.0152116624720264,5.075127301667748,2.6332361574067376,6.697786627856339,2811.801737311468,3.0822708483280383,9.95691641015215,83.6769812290655,19769.0,1400.0,511.0,212.0,560.0,311.0,1802.78,-1021.0,1230583.0,5.645784731430433,516577.0,47504.0,1132684.700000003,458989.76,89148.16000000002,99407.0,-33621.50000000009
42,2011-07,51547.695063906365,91.84392640120194,3908.143149685915,6317.0394260527355,2683.6052766925823,104.50953632836105,86.36919315403424,106.89614931517687,82.75775140919544,15164.0,6.389341115036093,97.1292,100.0462,100.9511,98.085,52.9,1697772.95,1.122,11746.0,14725.0,0.6,3.08,1.26,64650.0,-0.04,279864.0,3.905,158126.0,60.0,1.0,124.25810426010116,37922.0,31.76053646502901,165.04053676265028,18935.0,-4.359026164259017,85.03860060588293,15707.0,-6.07546492854153,1.53629045190673,13.76311628575535,-3.4482758620689613,96.39035988328108,10424.0,-20.153198008425893,43.265530511269944,-13.415210203117626,29.67155128852957,3.2540715578272428,6.67453835809637,296.0,1285.0,3656.0,1493.0,-1.008389355581052,1.5882337937918043,0.8817005001138023,7.998847823507305,2713.1253403315586,-3.509365389120912,0.9600764501637382,82.8512690942747,17780.0,1250.0,510.0,230.0,550.0,320.0,1725.36,14468.0,1179180.0,4.549787877294857,495964.0,46367.0,1146179.5400000021,452731.05,91070.15,91358.0,-43397.420000000086
43,2011-08,51323.50954347935,92.35823014888662,3922.248309522936,6312.79662142239,2699.236964323749,104.14137749720443,83.89364303178483,103.8083706480443,82.52375834525887,17723.0,4.788955887019994,97.6731,99.9966,101.2978,98.2702,52.8,1723934.55,1.143,11764.0,14719.0,0.3,3.04,1.26,64543.0,0.04,287691.0,3.86,156912.0,126.0,0.0,124.45019561355278,23103.0,-39.07758029639788,77.729056081237,20563.0,8.597834697649851,98.08303631634718,17339.0,10.390271853313806,4.144292122054448,21.993635758158803,0.4457406999779811,82.73100410451497,11283.0,8.240598618572514,41.0198725159355,8.159925181201766,28.155877735709662,1.291354076989304,9.484878697241617,189.0,1431.0,3412.0,1415.0,0.9054051389158824,1.8907784109016168,-1.1376702096244196,4.647110234691754,2670.7461716343687,-1.5620055611588968,-0.6574923619810158,83.04004014435804,18680.0,1500.0,524.0,240.0,580.0,330.0,1777.5,-1214.0,1273074.0,6.481997541857719,538571.0,49882.0,1150198.6800000023,477335.94,97741.75,81424.0,40027.48
44,2011-09,51281.47839004142,92.33581978150265,3974.4334224906697,6303.543332053559,2719.741925964657,106.74718238673971,85.08557457212713,105.27539132892046,83.80378884919342,19151.0,5.1260504201680686,97.6494,100.1907,101.8043,97.7851,52.7,1683764.0,1.2,11769.0,14744.0,0.1,3.03,1.26,65654.0,-0.0333333333333333,289537.0,3.837,153667.0,233.0,4.0,124.75911179851104,20974.0,-9.215253430290439,33.07531248017257,22120.0,7.571852356173703,81.62410706954594,19563.0,12.826575927100748,3.4455565665756804,26.39810250898713,8.30548403002247,70.55474074713139,12360.0,9.545333687848977,50.58479532163742,6.18965268770717,17.109027336300066,-1.138295288975233,10.83923223523007,327.0,2023.0,3431.0,1597.0,0.34120937660297995,2.5416703744682194,-1.0013863982572202,3.651687366401735,2658.837428911858,-0.445895714425859,-0.4400600586946468,83.27940873160986,18691.0,1475.0,530.0,245.0,560.0,334.0,1810.68,-3245.0,1246500.0,6.165817241736089,517805.0,48984.0,1184206.550000004,472958.44000000006,94448.42,99988.0,-26597.789999999917
45,2011-10,50555.49698273118,90.96107821604107,3927.941823269636,5717.269370451154,2639.9854707088903,108.1899771577808,84.99388753056235,105.13924034783972,84.79215854178777,22450.0,4.799461274203623,98.3222,100.4795,101.8956,97.6609,51.4,1659393.0,1.081,11780.0,14750.0,0.9,3.01,1.26,67577.0,-0.0466666666666666,284575.0,3.798,142860.0,204.0,4.0,124.83780508893477,18484.0,-11.87184132735768,62.19726219726221,20067.0,-9.281193490054251,48.77669039145906,16495.0,-15.682666257731436,1.1962704509470568,31.9039975540778,-10.06120694015884,67.07385829731254,7927.0,-35.86569579288026,27.0759858929144,-13.021646196647895,15.895117540687153,2.7909975743805493,36.98036006546645,202.0,1941.0,3955.0,1478.0,0.0080075978622584,1.7014635302105452,-0.172809083226666,0.2070527069803152,2713.501649193042,2.055944439730384,-2.093004066564741,82.66384068753429,18283.0,1475.0,530.0,250.0,600.0,345.0,1817.0,-10807.0,1254025.0,5.983181413213004,507137.0,48948.0,1216648.4500000004,497155.04,96864.49000000002,95265.0,-8769.780000000072
46,2011-11,50763.829524347966,90.88808524933322,3865.648147853181,5708.746899684366,2603.7975137026256,109.09219106012344,85.3606356968215,105.6418642257405,85.14481437437504,19740.0,4.719596346376291,98.2433,99.7955,100.7192,98.4143,51.5,1613696.0,1.056,11770.0,14755.0,0.3,3.04,1.27,65015.0,-0.15,286995.0,3.962,144013.0,132.0,3.0,124.81853825799787,20986.0,13.536031162086124,71.53833578551578,23760.0,18.4033487815817,75.58380135973988,19059.0,15.54410427402244,7.631685692762357,43.517230721681344,5.06186726659168,61.45203111495246,11718.0,47.82389302384257,54.77479857350415,11.21079731627399,41.7702635504724,2.0879383475715496,38.278847709985435,274.0,1255.0,3938.0,1576.0,-0.4349089132871686,0.7155497624033336,-1.429204030182074,-1.9711644404046271,2717.043534101937,0.1305282018143838,-2.696954178695876,83.12673817819568,16621.0,1400.0,490.0,237.0,580.0,326.0,1738.0,1153.0,1208975.0,7.433885331695621,479195.0,48633.0,1186130.1800000023,494122.38,98544.86000000002,90674.0,208386.59000000003
47,2011-12,51512.85926017468,91.3916349550252,3872.0727216134137,5720.945951906805,2605.262346152898,105.62562743771231,85.63569682151591,106.07152777611618,85.0861186121802,23474.0,5.2176100628930815,98.7876,100.1089,101.5146,98.6696,52.6,1589405.0,1.056,11802.0,14747.0,0.5,3.07,1.26,68761.0,0.0199999999999999,289373.0,3.861,149705.0,202.0,7.0,124.75888451284658,23488.0,11.922233870199172,56.0146130853537,23345.0,-1.746632996633002,71.55349794238684,19964.0,4.748412823338066,2.8803704102508885,42.540653438758774,0.0588865096359692,63.14043816007682,11107.0,-5.214200375490696,24.239373601789712,-3.7039635215713735,26.784889627782405,-0.2194458261403853,28.531584501733764,210.0,1109.0,4086.0,915.0,-0.0818945426994677,0.6148194527455519,0.7585572906629645,-0.0244776225757914,2758.285884634119,1.5179127612253265,-1.4906063105536105,83.10656779663901,16676.0,1450.0,477.0,235.0,571.0,325.0,1659.0,5692.0,1185619.0,7.015112090063897,488374.0,45056.0,1193007.9700000023,485052.56000000006,102183.65000000002,98750.0,-195095.30000000008
48,2012-01,51070.060515497615,88.39109459904482,3801.872573481607,6289.864102161229,2602.5779161901073,104.13318674732928,85.45232273838633,106.11498822271535,89.63606226656793,20039.0,5.003050738599872,99.3925,100.5837,102.3686,99.1283,53.1,1589252.0,1.046,11838.0,14817.0,0.4,2.99,1.25,67493.0,0.08,284790.0,3.833,148790.0,354.0,5.0,124.77211953192028,27871.0,18.660592643051785,48.2263468595437,27105.0,16.106232597986715,65.47619047619047,21813.0,9.261671007814076,6.473389502328741,37.21800708143653,-2.1828687603659525,65.78708741385564,12277.0,10.533897542090576,27.725759467332512,0.1529831718511065,18.834817183853406,5.4835493519441725,29.34915498022295,307.0,1236.0,4352.0,2267.0,-1.415679559369354,-2.302961243978463,1.6401256031545632,2.1136405481696707,2767.1342730381953,0.3207930132756997,-2.8606820793871783,82.82790626389871,16867.0,1550.0,620.0,245.0,550.0,310.0,1481.04,-915.0,1154349.0,8.621125556162808,492405.0,45540.0,1141655.7200000037,451366.75,99752.50000000004,85719.25,-39280.47999999994
49,2012-02,51058.895739534004,88.59368022018991,3808.1258709080516,6298.82875882121,2569.7342753219505,104.90707132056284,85.7273838630807,106.51877459483464,86.62991479514417,17882.0,4.622450544395031,99.6203,100.7065,101.5753,99.7793,53.5,1292244.0,1.072,11860.0,14795.0,0.7,3.04,1.25,69932.0,0.1899999999999999,282754.0,3.953,139412.0,262.0,12.0,125.11397465470536,20360.0,-26.949158623659,-21.785563366755024,25688.0,-5.227817745803354,66.01822529567633,21203.0,-2.7964975014899363,2.8236508404600347,49.55499160024306,-9.090411858010171,62.14027899717101,9696.0,-21.023051234014822,20.657043305126926,-16.191446028513234,11.194750048253233,8.984765929055929,45.286095463978654,179.0,904.0,4978.0,1314.0,0.4120868234921415,-1.4438755503711986,0.5142705555162497,2.112785265235684,2789.8191674732957,0.8197973859141561,-2.5756648785062897,82.76143987274574,19472.0,1550.0,640.0,250.0,570.0,320.0,1519.7116,-9378.0,1126421.0,11.776522768767595,439432.0,48106.0,1145775.2000000041,448410.73,99044.89999999998,95222.0,21540.910000000018
50,2012-03,50736.44876393501,88.17997156805346,3803.67451321573,6219.606682677563,2542.6970158155864,109.59308295239452,86.09413202933986,106.97024742359234,86.56287994129002,16156.0,4.355962038879535,99.1551,99.8076,101.2517,99.779,53.6,1563458.0,1.094,11898.0,14826.0,0.3,3.05,1.26,69528.0,-0.0266666666666666,279952.0,4.127,133797.0,240.0,-2.0,125.27847702520016,29974.0,47.22003929273085,11.70989862850329,24341.0,-5.243693553410155,62.32744248082693,25148.0,18.60585766165165,-5.188690518869055,48.11634245603555,0.3309066843150132,65.38728553010016,9201.0,-5.105198019801981,16.660327120578167,26.141294914077417,10.34849290107054,-3.754718906234056,47.36759881268551,136.0,1307.0,4593.0,867.0,1.4755185785726654,0.7718759636172523,5.1995829001154865,5.0600341952117045,2923.089061430282,4.777008327664745,0.8856553432250447,83.2199653062637,21591.0,2025.0,690.0,275.0,600.0,335.0,1579.7759999999994,-5615.0,1248019.0,11.681368818659966,485823.0,53070.0,1306700.780000004,528581.3900000001,106135.39,103321.0,-47411.11000000002
51,2012-04,52118.912429011325,88.05783233509199,3826.359273660144,6086.11400590672,2625.724924200253,115.055023439987,86.27750611246944,107.19638137013372,87.11248013907446,13206.0,4.357828002140709,99.9006,100.1387,101.4186,100.0693,54.3,1602774.0,1.115,11916.0,14838.0,-0.1,3.05,1.26,67727.0,-0.1099999999999999,278772.0,4.115,124584.0,82.0,1.0,125.21884076356152,24957.0,-16.737839460866088,-8.364237194786117,23983.0,-1.470769483587364,69.71905739155049,17533.0,-30.280738030857325,8.79758003529114,53.39233038348082,1.1453585991844542,11.642838231400573,11685.0,26.997065536354746,18.26923076923077,-15.990092197605607,22.161080540270127,0.7844800169617194,38.79338661994964,97.0,853.0,4892.0,1408.0,-0.8595887532482305,0.2812994838071292,-2.9087046019569907,5.1334644461425984,3012.072030643219,3.044141568830528,10.005880950520751,81.94654202817033,20433.0,1747.0,680.0,265.0,585.0,345.0,1645.6,-9213.0,1204025.0,9.598169966147404,482187.0,50106.0,1200144.5700000015,477787.9,98286.46,104955.0,126536.12
52,2012-05,52014.39275944368,88.22689530610388,3866.304835631445,6086.080999179985,2611.889924492309,119.70476829868592,86.18581907090461,106.89309486259079,85.35910203340066,14284.0,3.5597221709092253,100.0924,99.6921,99.8309,100.3032,53.4,1671180.0,1.135,11927.0,14834.0,0.3,3.05,1.27,69172.0,-0.1633333333333333,281548.0,3.979,121703.0,100.0,5.0,125.32403905915798,22065.0,-11.587931241735784,-7.978146634414884,24116.0,0.5545594796314113,62.13526959795618,19099.0,8.931728740090117,10.424003707136233,63.33881691685517,15.444358807138192,10.648937379247636,13221.0,13.145057766367142,25.19886363636364,10.548730548730557,21.080014352350208,7.100031555695808,40.20448208199938,642.0,1008.0,5232.0,1672.0,-0.0218616854002595,0.2942124982457272,1.822077316210402,6.750178523467152,3035.3476446152645,0.7727442682396335,11.27759253760139,82.13435722825098,19789.0,1983.0,700.0,270.0,570.0,350.0,1662.056,-2881.0,1274464.0,10.626490393350918,524172.0,48032.0,1231774.120000003,480603.97,103487.41,99940.0,-69434.06
53,2012-06,51834.87859085063,88.20961879811726,3838.856741081461,6119.155406317414,2616.9829485384657,113.73295255164992,85.5440097799511,105.79778293178232,89.70394428484535,12684.0,3.373165456511664,100.0728,99.7949,99.8743,100.2115,50.7,1703989.0,1.15,11936.0,14818.0,-0.5,3.04,1.29,66841.0,-0.1566666666666666,285755.0,3.759,120025.0,73.0,6.0,125.55102750385281,19706.0,-10.691139814185355,-31.531218512212924,25207.0,4.523967490462755,27.320941509243358,22163.0,16.042724749986913,3.917413290249483,58.844093781070576,10.88229252259656,14.717602677859842,13879.0,4.976930640647459,6.31175794714669,24.670321529115444,13.556920170051965,-2.943920644274212,25.492872789612363,280.0,1081.0,5476.0,1752.0,-0.631519681200865,-1.3407652500730285,0.9241256296669276,4.972510189276225,2975.7653550028385,-1.9629477934141937,5.831265253009852,81.75081187672545,21905.0,2106.0,680.0,250.0,565.0,355.0,1678.5120000000004,-1678.0,1294784.0,8.819899038126701,526835.0,51979.0,1186186.6700000018,469043.06,97380.55,95233.0,144072.03
