Year_Month,Sum of Sales,"Food & Kindred Products (000s, SA)_freight_m_trucking",Super Long-Haul (550+ mi)_freight_m_trucking,Change in Total Transp. Emp. (000's)_driver_indicators_m_trucking,"Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer",FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,"FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Cl. 8 Truck Tonnage_M/M % Change_freight_m_trucking_trailer,Change in Distillate Fuel Inventories_x
2017-09,452598.2399999997,9486.0341829448,6734.714432335272,30.0,5.82505729564553,5.08262687033636,0.8407736955756029,-0.0240888049020338,0.7602209979764574,2849.652217835574,1.75694540142719,0.4662954151177123,-10359.0
2017-10,400498.2400000001,9464.941276480688,6639.401175380535,24.0,-11.275040606388744,-12.346642873076064,-1.4093490872642225,0.2294294036343958,-1.5598208578851305,2836.6728193790627,-0.4554730705478627,-0.0790897935621703,-7576.0
2017-11,375167.42,9428.52420282034,6641.233826359688,10.0,10.139842359521989,14.09424439071978,1.900859545888656,0.1328431803155005,-0.5147890640941233,2826.1522940011905,-0.3708755308684197,-0.1967072336371167,2815.0
2017-12,324976.28,9500.043535894069,6603.237176448505,24.0,3.822891176877974,-6.873605947955386,-5.659692828637075,0.1950731953686224,-2.415121396627306,2774.540739089264,-1.826212798987448,-0.1923798967574441,12874.0
2018-01,469567.97,9316.04065862376,6439.430166309217,5.0,2.9750522524125023,1.1177198515029296,2.7929111652352345,1.0817407270004686,2.9355203428897525,2853.978654155403,2.8631014115948705,1.283027005916626,-4445.0
2018-02,434532.3800000002,9552.623190108992,6685.915543349158,38.0,-3.1093453100708213,-11.286565867908882,-1.2392636124144651,0.4311262369716573,2.801470857438937,2930.8759620965725,2.6943897365597547,0.4782499529615291,-2551.0
2018-03,361638.8299999996,9471.85380760604,6572.344959476766,29.0,25.06685683722589,-14.742791028835889,-11.35646189784708,0.2889854365619504,6.952136795416397,3079.294778749615,5.063974681032657,0.4478111980332766,-8187.0
2018-04,490212.21,9518.025941677017,6607.1820473650405,14.0,-34.97148966500356,20.74742940654524,2.6210359502145675,-2.136771838159568,-4.308811107050747,2919.571709765084,-5.187001585128814,-3.060449302233814,-9800.0
2018-05,521786.44,9484.977038073335,6560.450604275079,24.0,12.92267222009098,3.6266966369845166,5.823052764908998,2.85552905862747,1.1132972922891282,2989.437015607756,2.392998452786532,3.560395474635869,-5392.0
2018-06,518933.42999999993,9463.53620967518,6478.399139146395,21.0,19.786459597185143,13.419263337921826,0.975585761366804,-1.0347135549385156,0.6181177321003206,3010.1457772964327,0.6927311590964047,-1.4238042106557214,5180.0
2018-07,555604.7,9683.688509959778,6713.137865066531,12.0,-2.657807308970095,-2.1368150055167345,1.1723824369966218,0.6615411870178445,-1.620960214886502,2948.05485094531,-2.062721573799986,0.7461704552698123,6702.0
2018-08,791574.9599999995,9578.567307347528,6607.703119207293,37.0,4.520103221510041,2.003081664098616,1.7221455397554042,-0.2814608200837454,0.1437904277836965,2963.440183593739,0.5218808138354847,0.3279332586838768,4956.0
2018-09,440077.9599999997,9597.34935064213,6561.718536346829,28.0,7.355049378783063,3.319578513005683,0.607456728569411,-0.5834062373653137,2.062554468607769,3017.940014190652,1.83907307792599,-1.383057995307957,5023.0
2018-10,632492.03,9353.165125882804,6497.686078944563,33.0,-4.744241255239434,-7.748814320864383,2.1595257512075694,0.0271581887090643,-1.953763199155168,3019.489984141128,0.0513585406995309,-0.2293733542509057,-12877.0
2018-11,656338.1200000001,9291.31892293598,6461.357639769737,23.0,13.64485981308412,12.53575570158485,2.9566632382063585,0.4984640852143895,-1.6794536750143974,2990.4017470028457,-0.9633493500908584,0.3200090486599194,2173.0
2018-12,751298.6300000004,9367.88688233692,6488.690462453645,-7.0,-0.6750274122807043,-6.831999450417337,0.7157022082395326,0.1281955333771289,-1.6816392765086283,2940.016032038623,-1.6849145776055785,0.408251643504709,13650.0
2019-01,683536.5999999999,9429.545679755338,6538.281024160881,46.0,7.379169972746413,12.000442412623505,-0.6425155817430861,-0.5198445948818797,-0.2504833854269028,2899.300259793048,-1.384882660566411,-0.8229821502811152,125.0
2019-02,629214.8899999998,9363.096946299693,6560.005590730992,2.0,-13.83409368373707,-16.020935514664735,5.9943677081936375,-0.585572401736334,2.8062222930996583,2971.1073596785127,2.476704495952786,-1.02848337046193,-3880.0
2019-03,540718.7100000002,9498.87105763959,6614.763691294899,6.0,16.953765846383305,-9.301505174035752,-4.297402159244268,2.327927227907556,6.109986530558342,3135.580179678992,5.535741395029081,3.936011708029485,-3816.0
2019-04,516976.63,9371.305464706806,6466.85356961112,7.0,-22.23993368827112,15.54086174856304,1.7714713788392844,0.1268105836249811,-4.808340027474667,2967.0135283369373,-5.375931779212606,-0.2089259763462192,-4235.0
2019-05,582615.1399999997,9320.709728314045,6522.559913439369,3.0,0.225493009716704,3.265382457452781,13.629212672295598,-1.285191239128991,-1.256680270147725,2906.251961255099,-2.0479032704612044,-1.3843427108864992,1792.0
2019-06,576267.3500000001,9494.255394948184,6544.793235412351,21.0,17.8720445062587,8.113590263691695,-3.200894218067274,-0.1874848655024963,-1.351572859896577,2823.1388763509044,-2.8598031420614123,-0.5268825451817727,848.0
2019-07,624404.46,9322.820471158286,6431.71325526151,-1.0,4.299843831337835,-2.2246046636290484,0.9487192945622612,-0.3580203232736445,-1.656995017574736,2885.3401346910337,2.2032659767885265,0.354279057019391,6957.0
2019-08,657253.8000000003,9321.28924607587,6394.933887998925,-4.0,2.408997138484059,-0.2741228070175405,2.305962485863966,0.1758170800068015,-1.2234271536363694,2851.5641008093785,-1.170608396409112,-0.1647677935397662,-2157.0
2019-09,664015.7699999998,9425.184803229944,6385.159847972517,11.0,-3.778673078172723,0.1649257833974626,3.6566927132964944,0.923732140004052,-0.497592483025866,2826.740251321846,-0.8705345070267545,1.0482568878615206,-3909.0
2019-10,751862.0200000004,9392.242438732315,6452.897347081938,6.0,2.313017052169508,-4.757821075740942,-0.8053148327470172,-0.6344613089925066,1.2909395371041743,2891.1185070371525,2.2774733435518835,-0.4646032605195249,-11621.0
2019-11,415372.41,9415.40122823874,6471.871324046282,23.0,-7.095709570957098,4.887448226184055,3.290660603514328,0.6877954971162836,-1.2358784439291282,2864.1808243461965,-0.9317391392081652,0.8259402901601653,6201.0
2019-12,391842.2899999998,9621.996266818009,6493.359347359846,-2.0,18.404973357015987,-7.204175537394408,0.3672732058045858,-0.5852592597044071,-3.3154619492542503,2758.9006629042624,-3.675751214693857,-0.6637807950165775,13675.0
2020-01,530925.7699999998,9556.633689518638,6447.692152676284,23.0,-16.342143950076505,5.432208407341621,-3.55797654238581,-0.4586978308354972,-2.103947327195299,2678.1877798118085,-2.925545097643656,-0.1608539888774185,3024.0
2020-02,649827.0399999998,9577.901560495997,6601.83054631463,-1.0,-18.52675369387462,-19.57742524217324,-0.0420214803920404,-0.0995223173282933,3.633733834141229,2772.353435431907,3.5160214055907524,-0.9728216657622246,-10270.0
2020-03,584747.2999999998,9430.325563629627,6328.2652268929,-10.0,21.168236640549345,-9.30871956009427,-2.9291393103107133,1.126005810092967,5.4284040294772185,2893.702658238725,4.377119499120163,1.636954233838317,-6027.0
2020-04,705194.2400000001,8859.505478200212,5776.343770663503,-560.0,-30.57361862898246,-3.767864876569949,3.184388852091513,1.1452567851855775,-2.2831492306293,2806.971135415158,-2.997250687683184,1.8041021286245629,23996.0
2020-05,664916.2699999998,8992.480308113723,5928.226783714161,-25.0,-2.2290827272251623,6.130613061306134,4.052686154453888,-0.5972183437687351,-0.0282309208870401,2821.2482635537363,0.5086310991390341,-1.5640644601012776,25190.0
2020-06,629248.2000000001,9348.94583402978,6174.081798389206,88.0,6.903933636606907,-8.914436486995857,0.4887829068346505,-3.626425193521765,-8.937702819051696,2571.0607681256406,-8.867971623062731,-2.039251607295356,-472.0
2020-07,456579.51000000007,9375.896056848556,6240.0134308748,48.0,-25.61201501877347,-33.58679908959239,-12.877938207619566,-11.868303064323516,-12.597258764134944,2202.0678291587583,-14.351778205378096,-8.401268890994762,2134.0
2020-08,318564.7200000001,9520.29756736935,6312.982922682389,85.0,-20.39841173699441,13.435625827556663,-7.676671861237216,3.2781612808749028,4.534111883257985,2185.585204649262,-0.7485066668356577,0.7338563923726449,1353.0
2020-09,980476.3600000008,9472.590698861124,6258.050708717508,44.0,46.49137639499492,17.536391101345792,3.496257155438132,5.87932382479579,10.985691064973246,2400.2919647094054,9.823765259913507,1.478794220679469,-7196.0
2020-10,922901.3600000008,9565.479621170132,6333.545022654025,62.0,6.538927685115725,-11.888071036336022,1.187031994554122,2.427459827080569,6.261748883639884,2619.08256473449,9.115166123200048,3.304924453932024,-10130.399999999994
2020-11,293486.93,9612.776202130346,6365.044238407936,145.0,16.39761646803901,6.968109792481592,2.356024611417129,1.0928055578267593,1.040215462925742,2647.393280771324,1.0809401894400938,0.830823661156832,-16121.600000000006
